6.547459	0.709650	3.735618	0.265884	0.458900	0.030198
5.05	0.46	4.46	0.27	0.18	0.02
5.66	0.65	4.37	0.33	0.47	0.04
11.48	1.39	3.01	0.23	0.39	0.04
5.35	0.50	4.10	0.24	0.40	0.03
6.79	0.66	3.75	0.24	0.12	0.02
5.43	0.55	4.29	0.29	0.33	0.03
4.04	0.48	4.86	0.38	0.43	0.04
5.56	0.61	4.49	0.32	0.45	0.04
3.41	0.49	4.97	0.47	0.58	0.03
5.99	0.54	4.42	0.26	0.31	0.03
7.39	0.97	3.44	0.30	0.34	0.03
5.27	0.57	4.64	0.33	0.24	0.03
6.69	0.71	3.71	0.26	0.28	0.03
4.70	0.50	4.65	0.33	0.14	0.02
7.59	0.88	3.41	0.26	0.29	0.03
5.91	0.55	4.71	0.29	-0.01	0.02
4.89	0.52	4.92	0.35	0.21	0.03
6.32	0.63	4.06	0.27	0.12	0.02
6.86	0.74	3.75	0.27	0.20	0.03
4.41	0.46	4.79	0.33	0.45	0.03
5.91	0.58	4.56	0.29	0.52	0.04
5.69	0.63	4.10	0.30	0.08	0.02
5.31	0.56	4.34	0.31	0.31	0.03
6.37	0.61	4.46	0.29	0.20	0.02
4.71	0.51	4.55	0.32	0.47	0.03
5.81	0.74	3.75	0.32	0.10	0.02
5.35	0.63	3.96	0.31	0.37	0.03
4.08	0.46	5.25	0.39	-0.02	0.02
6.51	0.80	3.43	0.28	0.05	0.02
5.27	0.53	4.46	0.30	0.48	0.03
3.88	0.54	3.96	0.36	0.37	0.03
5.70	0.60	3.88	0.27	0.18	0.02
4.78	0.45	5.16	0.32	0.17	0.02
6.42	0.89	3.71	0.34	0.36	0.03
5.06	0.62	4.11	0.34	0.16	0.03
5.63	0.79	3.95	0.36	0.60	0.05
6.29	0.76	3.95	0.32	0.26	0.03
4.89	0.59	4.19	0.33	0.50	0.03
4.45	0.55	3.85	0.32	0.28	0.02
7.11	0.84	3.64	0.28	0.27	0.03
5.87	0.62	3.66	0.25	0.31	0.03
6.10	0.63	4.13	0.28	0.29	0.03
8.48	1.15	2.96	0.26	0.18	0.03
5.39	0.57	4.50	0.30	0.54	0.04
4.23	0.51	4.55	0.36	0.47	0.03
5.87	0.68	4.00	0.31	0.15	0.02
6.19	0.60	4.27	0.27	0.35	0.03
5.97	0.51	4.36	0.25	-0.01	0.02
5.31	0.52	4.30	0.28	0.40	0.02
6.74	0.57	4.22	0.24	0.09	0.02
5.94	0.50	4.50	0.25	0.24	0.02
5.28	0.60	4.67	0.34	0.47	0.04
7.81	0.77	3.51	0.23	0.42	0.03
7.49	0.64	3.67	0.21	0.20	0.02
5.38	0.57	4.29	0.29	0.63	0.04
5.04	0.60	4.29	0.33	0.49	0.04
3.01	0.40	5.35	0.45	0.50	0.04
7.63	0.78	4.24	0.28	0.29	0.03
5.05	0.44	4.72	0.27	0.15	0.02
6.32	0.79	3.56	0.29	0.56	0.04
5.29	0.61	4.05	0.31	0.56	0.03
6.01	0.77	3.98	0.34	0.09	0.03
4.22	0.50	4.40	0.34	0.43	0.03
6.08	0.68	3.83	0.28	0.26	0.03
4.54	0.57	4.27	0.35	0.39	0.03
4.49	0.44	4.85	0.32	-0.01	0.02
5.34	0.67	3.51	0.29	0.10	0.02
5.80	0.64	4.05	0.30	0.33	0.03
6.33	0.57	3.84	0.23	0.20	0.02
7.78	0.84	3.65	0.26	0.32	0.03
4.40	0.39	4.85	0.29	0.50	0.03
5.30	0.50	4.55	0.28	0.49	0.03
5.36	0.67	4.32	0.36	0.23	0.03
6.34	0.76	3.90	0.30	0.55	0.04
2.80	0.43	4.32	0.43	0.03	0.02
4.60	0.48	4.94	0.34	0.50	0.04
2.68	0.40	4.49	0.44	0.35	0.03
4.81	0.49	4.73	0.32	0.09	0.02
7.06	0.67	4.16	0.26	0.57	0.03
6.13	0.58	4.21	0.27	0.24	0.02
5.13	0.59	4.17	0.31	0.42	0.03
6.51	0.40	7.89	0.32	0.48	0.03
5.78	0.72	4.43	0.36	0.40	0.04
6.20	0.73	3.90	0.30	0.50	0.04
5.04	0.57	3.69	0.28	0.23	0.02
5.91	0.57	4.20	0.27	0.15	0.02
4.39	0.51	4.61	0.35	0.38	0.03
4.48	0.43	4.17	0.27	0.08	0.02
3.80	0.35	5.78	0.35	0.53	0.04
7.16	1.07	3.68	0.35	0.57	0.06
6.37	0.68	3.90	0.28	0.11	0.02
6.92	0.68	3.99	0.26	0.23	0.03
6.09	0.72	3.68	0.29	0.13	0.02
4.27	0.48	4.49	0.34	0.11	0.02
2.68	0.39	4.92	0.46	0.21	0.03
4.81	0.60	4.76	0.39	0.42	0.04
5.97	0.71	4.61	0.37	0.35	0.04
6.05	0.54	4.29	0.25	0.38	0.03
5.89	0.72	4.48	0.36	0.52	0.04
6.19	0.73	3.53	0.26	0.67	0.04
3.97	0.43	4.82	0.34	0.50	0.03
6.44	0.66	4.22	0.27	0.58	0.04
5.51	0.69	3.59	0.30	0.42	0.03
6.51	0.81	3.40	0.28	0.32	0.03
4.11	0.44	4.94	0.34	0.50	0.04
5.28	0.59	4.02	0.30	0.29	0.03
5.91	0.62	3.89	0.27	0.27	0.02
7.11	0.92	3.49	0.29	0.47	0.04
7.67	0.89	3.50	0.26	0.34	0.04
2.06	0.31	4.63	0.44	0.30	0.03
4.98	0.53	4.46	0.31	0.53	0.04
3.99	0.52	4.64	0.40	0.38	0.03
5.06	0.46	4.33	0.25	0.54	0.03
6.47	0.61	3.70	0.23	0.37	0.03
7.29	0.70	4.03	0.26	0.03	0.02
2.76	0.45	4.80	0.51	0.19	0.03
4.29	0.40	5.54	0.34	0.15	0.02
4.46	0.52	4.83	0.37	0.53	0.04
7.58	0.80	3.57	0.25	0.32	0.03
5.90	0.77	3.92	0.34	0.04	0.02
6.29	0.59	3.96	0.25	0.18	0.02
6.86	0.76	3.77	0.28	0.11	0.02
4.95	0.59	4.25	0.34	0.28	0.03
6.59	0.73	4.02	0.29	0.52	0.04
5.71	0.64	4.04	0.30	0.38	0.03
7.09	0.85	3.74	0.30	0.36	0.03
5.35	0.68	3.35	0.28	0.39	0.03
3.76	0.51	3.68	0.33	0.42	0.03
5.25	0.54	3.77	0.25	0.53	0.03
4.82	0.50	4.53	0.30	0.46	0.04
5.51	0.68	3.86	0.30	0.57	0.04
6.90	0.83	3.63	0.29	0.25	0.03
6.42	0.91	3.09	0.28	0.57	0.04
4.55	0.42	5.09	0.31	0.27	0.02
5.96	0.56	4.36	0.27	0.42	0.03
5.11	0.55	4.44	0.31	0.62	0.04
6.94	0.91	3.34	0.29	0.32	0.03
7.17	1.00	3.35	0.31	0.35	0.04
6.01	0.66	4.07	0.29	0.56	0.04
6.54	0.64	4.68	0.31	0.17	0.03
3.86	0.55	4.20	0.39	0.54	0.04
5.26	0.51	4.16	0.27	0.24	0.02
6.74	0.64	3.96	0.25	0.41	0.03
4.80	0.58	4.34	0.34	0.48	0.04
6.29	0.80	3.74	0.31	0.49	0.04
6.25	0.66	3.85	0.27	0.44	0.03
7.71	0.88	3.28	0.24	0.54	0.04
6.73	0.87	3.62	0.31	0.39	0.03
5.28	0.52	4.79	0.31	0.34	0.03
5.58	0.58	3.84	0.27	0.10	0.02
5.35	0.54	3.75	0.24	0.54	0.03
5.62	0.59	4.04	0.28	0.30	0.02
5.80	0.34	8.26	0.32	0.61	0.03
4.62	0.51	4.63	0.34	0.16	0.02
6.45	0.44	6.41	0.28	0.93	0.04
6.14	0.32	8.25	0.28	0.88	0.03
5.03	0.42	5.29	0.29	0.37	0.03
6.82	0.59	4.29	0.24	0.46	0.03
5.55	0.75	3.86	0.34	0.45	0.04
7.54	0.80	3.95	0.27	0.39	0.04
6.85	0.85	3.26	0.26	0.44	0.04
5.12	0.85	3.40	0.37	0.38	0.04
4.60	0.54	3.79	0.30	-0.05	0.02
5.24	0.65	3.99	0.33	0.04	0.02
7.32	0.68	4.10	0.25	0.22	0.02
5.79	0.71	4.31	0.34	0.53	0.04
6.33	0.37	7.46	0.29	0.76	0.03
5.30	0.40	4.71	0.23	0.49	0.03
4.78	0.43	4.27	0.26	0.09	0.02
5.64	0.55	4.48	0.28	0.58	0.04
4.47	0.60	4.08	0.36	0.59	0.04
6.15	0.76	3.63	0.29	0.60	0.04
5.81	0.90	3.93	0.39	0.50	0.06
4.61	0.50	4.42	0.31	0.57	0.03
5.47	0.46	4.65	0.26	0.17	0.02
