5.121130	0.373744	6.928199	0.336590	0.330367	0.027149
6.24	0.44	5.89	0.27	0.85	0.04
6.17	0.41	6.10	0.27	0.29	0.02
5.99	0.46	5.64	0.28	0.57	0.03
6.09	0.40	5.78	0.25	0.29	0.02
6.44	0.53	5.80	0.32	0.47	0.03
5.85	0.38	6.74	0.29	0.60	0.03
6.86	0.55	5.86	0.31	0.46	0.03
7.54	0.63	5.34	0.30	0.46	0.03
5.54	0.45	6.34	0.34	0.22	0.03
6.54	0.26	11.20	0.30	0.73	0.03
4.84	0.34	7.13	0.34	0.17	0.03
5.76	0.37	6.51	0.28	0.05	0.02
6.65	0.44	5.88	0.26	0.16	0.02
5.72	0.45	5.76	0.30	0.30	0.02
4.92	0.39	5.77	0.30	0.65	0.03
5.95	0.50	5.85	0.33	0.37	0.03
7.29	0.48	5.60	0.23	0.71	0.04
7.79	0.51	5.21	0.23	0.01	0.02
5.19	0.42	6.30	0.34	0.64	0.03
5.33	0.54	5.26	0.35	0.56	0.03
6.10	0.43	5.80	0.27	0.45	0.03
5.74	0.35	6.90	0.28	0.13	0.02
7.95	0.59	6.10	0.30	0.06	0.03
5.80	0.43	6.89	0.34	0.65	0.03
4.95	0.34	6.47	0.29	0.73	0.03
6.23	0.52	5.60	0.30	0.60	0.04
5.92	0.45	6.25	0.32	0.14	0.02
6.89	0.46	5.58	0.25	0.08	0.02
5.74	0.34	7.02	0.27	0.23	0.02
4.85	0.38	6.20	0.32	0.58	0.03
8.35	0.61	4.98	0.24	0.31	0.03
6.22	0.44	6.35	0.30	0.44	0.03
5.72	0.54	5.92	0.38	0.37	0.03
7.38	0.56	5.39	0.27	0.68	0.04
6.26	0.53	5.53	0.31	0.12	0.03
5.75	0.37	6.19	0.26	0.52	0.03
6.12	0.44	6.27	0.30	0.08	0.03
5.79	0.46	5.73	0.30	0.65	0.03
6.60	0.46	6.43	0.30	0.35	0.03
5.57	0.39	6.58	0.31	0.33	0.03
6.50	0.60	5.28	0.33	0.33	0.03
5.30	0.32	6.96	0.28	0.39	0.02
6.89	0.50	5.86	0.28	0.27	0.03
5.51	0.32	7.07	0.28	0.42	0.02
6.60	0.48	5.74	0.27	0.75	0.04
5.64	0.38	6.20	0.28	0.23	0.02
4.36	0.33	6.13	0.30	0.81	0.03
7.01	0.43	6.00	0.25	0.05	0.02
5.68	0.40	6.00	0.28	0.39	0.02
7.78	0.58	4.67	0.23	0.09	0.02
5.62	0.40	5.95	0.28	0.19	0.02
6.89	0.27	11.35	0.29	0.26	0.02
5.12	0.39	6.22	0.31	0.83	0.04
6.73	0.65	5.60	0.35	0.62	0.04
7.49	0.59	5.74	0.30	0.63	0.04
5.90	0.40	5.88	0.26	0.40	0.02
6.07	0.44	6.08	0.30	0.36	0.03
6.20	0.44	5.80	0.28	0.29	0.03
5.14	0.37	6.72	0.32	0.35	0.03
6.16	0.42	6.37	0.29	0.42	0.03
5.78	0.44	6.48	0.32	0.68	0.04
5.78	0.39	6.21	0.27	0.54	0.03
4.91	0.33	6.31	0.28	0.10	0.02
5.56	0.34	6.61	0.27	0.57	0.03
5.28	0.36	6.21	0.28	0.49	0.03
5.53	0.38	6.54	0.30	0.34	0.03
